10.0;10.0;10.0;10.0
4.0;4.0;4.0;4.0
4.0;4.0;4.0;4.0
4.0;4.0;4.0;4.0
4.0;4.0;4.0;4.0
4.0;4.0;4.0;4.0
-1.0;-1.0;-1.0;-1.0
0.4986;0.49076666666666674;0.3893333333333333;0.08953095238095239
0.49945000000000006;0.49021666666666663;0.3733404761904761;0.07472341269841269
0.49847777777777774;0.48613333333333325;0.36214920634920633;0.07629550264550264
0.49824999999999997;0.48830833333333334;0.3712892857142857;0.0698388888888889
0.4985266666666666;0.48620666666666656;0.37428;0.06789841269841271
-1.0;-1.0;-1.0;-1.0
25.0;23.6;10.2;6.5
50.0;41.9;12.5;7.6
73.3;46.3;13.2;8.2
94.7;60.0;14.7;8.3
119.4;62.3;15.8;8.9
-1.0;-1.0;-1.0;-1.0
0.11756194599051739;0.10091012162440734;0.040963100391671815;0.02617377860235003
0.1156643825186539;0.08327343789655348;0.026420993858179788;0.01608078270138572
0.1112861888622029;0.06269711117595564;0.018733758314441126;0.011883152641541902
0.10619193398068032;0.05972769549501896;0.015594775254719712;0.009506813516202566
0.1008689636300714;0.049392402475634006;0.013424611471939862;0.007987148594377508
-1.0;-1.0;-1.0;-1.0
0.08040382495852835;0.0949246317969923;0.20220817345343695;0.28246155183974064
0.04264573341154363;0.059857093765424293;0.16307298909990184;0.2402516173840234
0.030089481646238626;0.05478714366585857;0.15384120934296724;0.22114964768217232
0.02441117441396101;0.044984744344531466;0.14039144715402913;0.20988008695165608
0.020690309170679426;0.044128454504197515;0.1318637143491316;0.2016678312446522
-1.0;-1.0;-1.0;-1.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-1.0;-1.0;-1.0;-1.0
0.003172100600898743;0.0072694948624753486;0.01899590599167211;0.021202431218357035
0.0008401388774085545;0.005725212271659075;0.01810268972510566;0.014956691810459836
0.001877120200443653;0.004936085318509498;0.015163855528435907;0.015854793687311765
0.0020227868564598357;0.005349331474326703;0.013533122684011209;0.006154440790186325
0.0012678766150975077;0.005864427603024108;0.018124648880796398;0.007093646069748771
-1.0;-1.0;-1.0;-1.0
0.0;2.4166091947189146;0.4;0.5
0.0;5.3188344587888805;1.2041594578792296;0.48989794855663565
3.4655446902326914;11.322985472038724;0.8717797887081348;0.4
9.716480844420989;19.1049731745428;1.0049875621120892;0.45825756949558405
11.50825790465264;21.457166634949733;1.7204650534085253;0.29999999999999993
-1.0;-1.0;-1.0;-1.0
0.007559709943625354;0.015735450200700968;0.0019615252427884625;0.000707722762061015
0.011657675026335008;0.012719116819228436;0.002039604152750662;0.0002604092545437796
0.014393838094420687;0.016805027729109998;0.0007857465654214431;0.00012466848058478343
0.019571438448112318;0.0178826155842536;0.0006238134620159013;5.243310027300763e-05
0.018343956274222313;0.018817896393511772;0.0007807842167039865;6.0051566254404e-05
-1.0;-1.0;-1.0;-1.0
0.005808649143310692;0.014512877654623543;0.007566074877066131;0.005317528468349636
0.005155266496083412;0.00810738265195415;0.010038606366937238;0.0028667785231854355
0.004366399946606698;0.010227433646736422;0.00528895845806113;0.0018039301604641821
0.005454776445375432;0.012004769703172168;0.004743012839665939;0.0008890536052484324
0.00423790091572898;0.010701200474395389;0.006381774442684571;0.0012070732696318658
